CAC40,,,,,,,,DAX,,,,,,
Date,Open,High,Low,Close,Adj Close,Volume,,Date,Open,High,Low,Close,Adj Close,Volume
2003/4/19,2916.169922,3000.909912,2861.629883,2866.73999,2866.73999,0,,2003/4/19,2898.360107,3000.76001,2828.840088,2838.22998,2838.22998,413573100
2003/4/26,2858.830078,3015.419922,2853.22998,2963.120117,2963.120117,0,,2003/4/26,2834.459961,3004.790039,2821.350098,2986,2986,435780200
2003/5/3,2992.51001,3070.620117,2902.320068,2967.889893,2967.889893,0,,2003/5/3,2991.73999,3068.080078,2861.699951,2956.590088,2956.590088,529357200
2003/5/10,2992.659912,3036.27002,2922.139893,2994.870117,2994.870117,0,,2003/5/10,2961.139893,3029.48999,2871.610107,2989.080078,2989.080078,496470100
2003/5/17,2932.97998,2932.97998,2814.340088,2897.159912,2897.159912,0,,2003/5/17,2976.379883,2976.379883,2773.77002,2822.830078,2822.830078,494846700
2003/5/24,2883.790039,3012.919922,2826.810059,2991.75,2991.75,0,,2003/5/24,2821.540039,2997.620117,2769.449951,2982.679932,2982.679932,412323000
2003/5/31,3018.659912,3112.780029,2990.320068,3093.209961,3093.209961,0,,2003/5/31,2990.929932,3146.909912,2990.929932,3127.459961,3127.459961,559640100
2003/6/7,3074.98999,3170.72998,3042.969971,3108.939941,3108.939941,0,,2003/6/7,3124.590088,3253.699951,3075.189941,3168.709961,3168.709961,518590800
2003/6/14,3095.959961,3228.600098,3077.139893,3190.110107,3190.110107,0,,2003/6/14,3156.800049,3324.439941,3122.399902,3238.97998,3238.97998,630232000
2003/6/21,3164.340088,3176.139893,3071.189941,3109.02002,3109.02002,0,,2003/6/21,3236.959961,3263.120117,3157.699951,3224.659912,3224.659912,471795300
2003/6/28,3094.820068,3137.189941,3008.719971,3072.399902,3072.399902,0,,2003/6/28,3228.810059,3271.310059,3119.350098,3239.610107,3239.610107,435094300
2003/7/5,3097.919922,3203.350098,3076.350098,3138.27002,3138.27002,0,,2003/7/5,3244.939941,3363.429932,3244.939941,3326.51001,3326.51001,627807600
2003/7/12,3153.439941,3206.030029,3102.379883,3129.209961,3129.209961,0,,2003/7/12,3335.120117,3430.76001,3312.899902,3366.709961,3366.709961,501926800
2003/7/19,3157.76001,3158.040039,3060.5,3109.320068,3109.320068,0,,2003/7/19,3370.070068,3390.610107,3254.189941,3356.889893,3356.889893,447994800
2003/7/26,3142.300049,3220.550049,3128.639893,3169.629883,3169.629883,0,,2003/7/26,3360.669922,3487.860107,3360.669922,3438.889893,3438.889893,464059600
2003/8/2,3164.01001,3206.179932,3105.370117,3165.48999,3165.48999,0,,2003/8/2,3433.719971,3464.600098,3299.77002,3332.23999,3332.23999,430580700
2003/8/9,3184.370117,3298.820068,3168.929932,3279.209961,3279.209961,0,,2003/8/9,3333.070068,3470.530029,3309.850098,3443.929932,3443.929932,413883300
2003/8/16,3301.25,3347.550049,3261.439941,3328.98999,3328.98999,0,,2003/8/16,3447.580078,3588.530029,3447.580078,3549.050049,3549.050049,437132400
2003/8/23,3310.310059,3353.939941,3249.879883,3311.419922,3311.419922,0,,2003/8/23,3547.649902,3547.649902,3438.860107,3484.580078,3484.580078,384095200
2003/8/30,3335.540039,3435.790039,3335.540039,3392.75,3392.75,0,,2003/8/30,3493.340088,3676.879883,3493.340088,3607.709961,3607.709961,474364600
2003/9/6,3385.659912,3431.370117,3301.540039,3322.560059,3322.560059,0,,2003/9/6,3612.850098,3670.300049,3473.790039,3508.060059,3508.060059,455439900
2003/9/13,3336.590088,3424.26001,3332.939941,3373.639893,3373.639893,0,,2003/9/13,3512.280029,3629.590088,3506.379883,3578.699951,3578.699951,565456000
2003/9/20,3334.620117,3336.649902,3177.959961,3216.76001,3216.76001,0,,2003/9/20,3578.159912,3578.159912,3275.540039,3324.850098,3324.850098,575084900
2003/9/27,3215.659912,3299.879883,3110.929932,3296.360107,3296.360107,0,,2003/9/27,3324,3439.889893,3202.870117,3419,3419,514795000
2003/10/4,3291.850098,3345.360107,3229.340088,3306.120117,3306.120117,0,,2003/10/4,3414.060059,3512.209961,3332.820068,3471.25,3471.25,470750600
2003/10/11,3313.919922,3403.76001,3313.919922,3353.719971,3353.719971,0,,2003/10/11,3480.129883,3606,3480.129883,3516.669922,3516.669922,475838300
2003/10/18,3339.290039,3395.790039,3239.050049,3266.27002,3266.27002,0,,2003/10/18,3520.540039,3593.5,3423.340088,3452.639893,3452.639893,438249200
2003/10/25,3283.820068,3417.639893,3279.219971,3373.199951,3373.199951,0,,2003/10/25,3459.070068,3675.780029,3459.070068,3655.98999,3655.98999,449901300
2003/11/1,3381.97998,3472.830078,3372.179932,3453.129883,3453.129883,0,,2003/11/1,3657.610107,3814.209961,3651.77002,3782.560059,3782.560059,520389700
2003/11/8,3426.310059,3461.350098,3388.120117,3448.600098,3448.600098,0,,2003/11/8,3778.27002,3813.199951,3696.949951,3797.399902,3797.399902,513860500
2003/11/15,3396.030029,3406.530029,3287.929932,3366.120117,3366.120117,0,,2003/11/15,3792.889893,3792.889893,3576.52002,3642.25,3642.25,500816200
2003/11/22,3372.350098,3450.149902,3369.580078,3424.790039,3424.790039,0,,2003/11/22,3642.699951,3786.370117,3642.699951,3745.949951,3745.949951,396180700
2003/11/29,3450.659912,3511.280029,3440.719971,3457.139893,3457.139893,0,,2003/11/29,3752.719971,3894.820068,3752.719971,3841.72998,3841.72998,520053700
2003/12/6,3432.780029,3500.530029,3417.560059,3470.600098,3470.600098,0,,2003/12/6,3834.889893,3904.429932,3778.72998,3860.129883,3860.129883,474530400
2003/12/13,3521.639893,3525.800049,3461.830078,3502.040039,3502.040039,0,,2003/12/13,3866.919922,3930.26001,3823.709961,3898.419922,3898.419922,518684400
2003/12/20,3476,3516.540039,3476,3510.300049,3510.300049,0,,2003/12/20,3891.669922,3913.26001,3870.560059,3903.340088,3903.340088,108983600
2003/12/27,3508.389893,3597.02002,3498.76001,3596.800049,3596.800049,0,,2003/12/27,3907.570068,4022.959961,3907.570068,4018.5,4018.5,133563100
2004/1/3,3591.719971,3615.830078,3548.179932,3574.800049,3574.800049,0,,2004/1/3,4019.939941,4073.330078,3982.830078,4016.179932,4016.179932,592316600
2004/1/10,3564.840088,3681.790039,3548.219971,3671.800049,3671.800049,0,,2004/1/10,4010.050049,4122.930176,3980.189941,4111.640137,4111.640137,587893300
2004/1/17,3677.72998,3713.830078,3650.860107,3693.360107,3693.360107,0,,2004/1/17,4111.890137,4171.490234,4099.470215,4151.830078,4151.830078,533815400
2004/1/24,3693.290039,3724.290039,3638.439941,3638.439941,3638.439941,0,,2004/1/24,4152.089844,4175.47998,4048.52002,4058.600098,4058.600098,533529500
2004/1/31,3660.290039,3676.639893,3594.709961,3624.719971,3624.719971,0,,2004/1/31,4062.790039,4087.209961,4007.870117,4044.98999,4044.98999,486490300
2004/2/7,3637.290039,3698.669922,3637.290039,3649.340088,3649.340088,0,,2004/2/7,4051.360107,4150.560059,4047.919922,4057.050049,4057.050049,420879300
2004/2/14,3655.72998,3765.659912,3649.76001,3733.280029,3733.280029,0,,2004/2/14,4054.959961,4147.339844,4040.48999,4073.350098,4073.350098,444607100
2004/2/21,3741.47998,3760.060059,3666.879883,3725.439941,3725.439941,0,,2004/2/21,4074.110107,4106.080078,3960.409912,4018.159912,4018.159912,505672200
2004/2/28,3735.300049,3789.330078,3729.97998,3761.110107,3761.110107,0,,2004/2/28,4026.189941,4151.839844,4026.189941,4126.140137,4126.140137,473940400
2004/3/6,3772.75,3785.580078,3569.72998,3661.780029,3661.780029,0,,2004/3/6,4131.339844,4163.189941,3824.540039,3915.379883,3915.379883,600379900
2004/3/13,3652.100098,3663.219971,3543.110107,3613.280029,3613.280029,0,,2004/3/13,3908.610107,3909.870117,3775.110107,3819.149902,3819.149902,733057500
2004/3/20,3580.429932,3606.860107,3489.530029,3592.389893,3592.389893,0,,2004/3/20,3802.530029,3849.98999,3692.399902,3822.330078,3822.330078,618626900
2004/3/27,3594.419922,3751.929932,3584.600098,3739.909912,3739.909912,0,,2004/3/27,3828.040039,4008.080078,3823.669922,4007.600098,4007.600098,496249400
2004/4/3,3753.189941,3794.199951,3727.22998,3740.110107,3740.110107,0,,2004/4/3,4015.22998,4065.709961,4000.439941,4013.530029,4013.530029,373137800
2004/4/10,3765.800049,3794.25,3696.810059,3751.590088,3751.590088,0,,2004/4/10,4016.090088,4094.22998,3970.02002,4033.97998,4033.97998,371808900
2004/4/17,3741.949951,3829.219971,3721.97998,3811.429932,3811.429932,0,,2004/4/17,4033,4129.140137,3995.590088,4103.620117,4103.620117,512746400
2004/4/24,3790.139893,3831.540039,3661.909912,3674.280029,3674.280029,0,,2004/4/24,4105.970215,4156.890137,3968.860107,3985.209961,3985.209961,558384100
2004/5/1,3652.300049,3734.689941,3623.600098,3653.179932,3653.179932,0,,2004/5/1,3972.879883,4029.320068,3852.899902,3895.639893,3895.639893,485467600
2004/5/8,3593.300049,3621.47998,3553.350098,3603.26001,3603.26001,0,,2004/5/8,3894.97998,3894.97998,3769.590088,3803.100098,3803.100098,525401100
2004/5/15,3553.070068,3652.48999,3520.610107,3607.02002,3607.02002,0,,2004/5/15,3801.469971,3883.149902,3710.02002,3831.840088,3831.840088,444400400
2004/5/22,3605,3696.689941,3593.590088,3652.030029,3652.030029,0,,2004/5/22,3842.409912,3940.709961,3809.97998,3902.719971,3902.719971,398028600
2004/5/29,3645.820068,3704.639893,3613.419922,3698.870117,3698.870117,0,,2004/5/29,3904.389893,3973.570068,3856.040039,3961.929932,3961.929932,333011300
2004/6/5,3711.98999,3738.120117,3686.429932,3699.379883,3699.379883,0,,2004/6/5,3973.449951,4040.77002,3973.449951,4014.560059,4014.560059,346750100
2004/6/12,3689.399902,3744.169922,3636.76001,3740.899902,3740.899902,0,,2004/6/12,4008.610107,4018.600098,3933.120117,3999.790039,3999.790039,468569700
2004/6/19,3753.300049,3768.050049,3693.800049,3742.379883,3742.379883,0,,2004/6/19,4008.5,4029.110107,3916.419922,4013.350098,4013.350098,408251800
2004/6/26,3739.149902,3778.76001,3673.330078,3685.060059,3685.060059,0,,2004/6/26,4016.820068,4101.52002,3990.5,3998.77002,3998.77002,419883400
2004/7/3,3683.699951,3702.600098,3627.959961,3668.47998,3668.47998,0,,2004/7/3,3998.189941,4011.540039,3882.75,3924.48999,3924.48999,380999800
2004/7/10,3650.860107,3680.830078,3607.899902,3610.399902,3610.399902,0,,2004/7/10,3911.540039,3928.070068,3837.629883,3845.929932,3845.929932,404135000
2004/7/17,3601.050049,3657.51001,3560.659912,3567.290039,3567.290039,0,,2004/7/17,3845.030029,3899.419922,3785.290039,3797.330078,3797.330078,428408400
2004/7/24,3568.330078,3662.060059,3530.959961,3647.100098,3647.100098,0,,2004/7/24,3795.659912,3911.300049,3749.040039,3895.610107,3895.610107,447685300
2004/7/31,3622.850098,3655.110107,3525.870117,3528.639893,3528.639893,0,,2004/7/31,3891.179932,3891.780029,3719.459961,3727.73999,3727.73999,434369600
2004/8/7,3529.340088,3542.350098,3460.899902,3484.840088,3484.840088,0,,2004/8/7,3726.51001,3736.550049,3618.689941,3646.98999,3646.98999,498320500
2004/8/14,3470.330078,3572.149902,3452.409912,3538.02002,3538.02002,0,,2004/8/14,3643.080078,3758.51001,3618.580078,3712.610107,3712.610107,407006600
2004/8/21,3567.090088,3649.23999,3555.27002,3649.23999,3649.23999,0,,2004/8/21,3722.22998,3856.030029,3722.22998,3851.179932,3851.179932,363310300
2004/8/28,3650.780029,3674.300049,3583.73999,3665.939941,3665.939941,0,,2004/8/28,3848.800049,3882.780029,3778.189941,3866.98999,3866.98999,384471100
2004/9/4,3671.27002,3688.629883,3635.52002,3677.610107,3677.610107,0,,2004/9/4,3867.449951,3905.110107,3836.040039,3886.030029,3886.030029,357516900
2004/9/11,3691.110107,3736.669922,3677.47998,3726.219971,3726.219971,0,,2004/9/11,3890.290039,4000.129883,3890.290039,3988.070068,3988.070068,501009100
2004/9/18,3716.699951,3740.51001,3642.040039,3673.51001,3673.51001,0,,2004/9/18,3986.330078,3999.469971,3887.840088,3910.300049,3910.300049,447831000
2004/9/25,3678.419922,3730.159912,3634.070068,3730.159912,3730.159912,0,,2004/9/25,3905.73999,3996.110107,3848.280029,3994.959961,3994.959961,446678700
2004/10/2,3749.050049,3787.389893,3717.02002,3737.870117,3737.870117,0,,2004/10/2,4005.639893,4078.5,4001.52002,4015.540039,4015.540039,496774500
2004/10/9,3733.830078,3735.409912,3638.139893,3670.76001,3670.76001,415339200,,2004/10/9,4011.830078,4026.98999,3897.47998,3922.110107,3922.110107,517454000
2004/10/16,3679.77002,3723.439941,3650.620117,3687.169922,3687.169922,541573400,,2004/10/16,3926.51001,3983.449951,3889.719971,3935.139893,3935.139893,432124900
2004/10/23,3636.27002,3738.590088,3599.370117,3706.820068,3706.820068,511141800,,2004/10/23,3880.47998,3994.189941,3838.97998,3960.25,3960.25,502157200
2004/10/30,3697.939941,3811.600098,3697.939941,3780.98999,3780.98999,456573200,,2004/10/30,3961.179932,4111.779785,3959.25,4063.580078,4063.580078,476315600
2004/11/6,3782.350098,3850.159912,3767.120117,3835.110107,3835.110107,458553200,,2004/11/6,4063.830078,4162.370117,4051.610107,4143.350098,4143.350098,541970300
2004/11/13,3848.090088,3856.01001,3781.810059,3798.780029,3798.780029,536084200,,2004/11/13,4162.930176,4202.450195,4106.870117,4134.890137,4134.890137,489374200
2004/11/20,3776.52002,3807.379883,3754.139893,3782.199951,3782.199951,390917800,,2004/11/20,4115.910156,4161.549805,4088.590088,4154.27002,4154.27002,354773000
2004/11/27,3787.090088,3824.600098,3744.360107,3783.51001,3783.51001,524172200,,2004/11/27,4160.890137,4233.52002,4107.620117,4208.870117,4208.870117,531633700
2004/12/4,3765.090088,3800.48999,3735.550049,3768.419922,3768.419922,458575000,,2004/12/4,4199.25,4231.459961,4131.240234,4174.549805,4174.549805,389521300
2004/12/11,3777.070068,3829.800049,3742.939941,3744.919922,3744.919922,539695800,,2004/12/11,4189.339844,4250.049805,4173.589844,4182.27002,4182.27002,540852900
2004/12/18,3742.820068,3823.530029,3742.610107,3822.76001,3822.76001,296319400,,2004/12/18,4178.169922,4253.680176,4176.379883,4251.620117,4251.620117,266755200
2004/12/25,3812.679932,3838.879883,3801.780029,3821.159912,3821.159912,168049600,,2004/12/25,4254.410156,4272.180176,4235.359863,4256.080078,4256.080078,122052100
2005/1/1,3830.580078,3884.72998,3824.050049,3877.959961,3877.959961,427831200,,2005/1/1,4260.919922,4325.77002,4242.069824,4316.399902,4316.399902,450080000
2005/1/8,3890.389893,3897.360107,3804.919922,3854.600098,3854.600098,505097400,,2005/1/8,4311.859863,4324.379883,4191.140137,4232.359863,4232.359863,554322500
2005/1/15,3865.399902,3892.189941,3829.159912,3854.189941,3854.189941,351938600,,2005/1/15,4235.939941,4269.72998,4198.339844,4213.700195,4213.700195,502911900
2005/1/22,3840.570068,3899.419922,3819.949951,3870.350098,3870.350098,448414200,,2005/1/22,4195.370117,4245.080078,4160.830078,4201.810059,4201.810059,596182900
2005/1/29,3895.899902,3960.27002,3893.75,3958.01001,3958.01001,560814000,,2005/1/29,4211.859863,4340.27002,4211.859863,4339.279785,4339.279785,510727900
2005/2/5,3968.969971,4016.75,3955.669922,4016.75,4016.75,473966000,,2005/2/5,4342.75,4391.790039,4338.959961,4387.799805,4387.799805,483189900
2005/2/12,4013.899902,4042.27002,3995.100098,4029.02002,4029.02002,477842800,,2005/2/12,4395.370117,4409.089844,4348.660156,4359.470215,4359.470215,473653200
2005/2/19,4034.189941,4040.379883,3951.600098,4034.570068,4034.570068,489575000,,2005/2/19,4363.209961,4373.149902,4276.009766,4348.640137,4348.640137,551031900
2005/2/26,4043.72998,4091.580078,4023.610107,4091.580078,4091.580078,470043000,,2005/2/26,4360.339844,4424.279785,4335.040039,4423.52002,4423.52002,543689300
2005/3/5,4094.370117,4108,4033.699951,4049.179932,4049.179932,476065600,,2005/3/5,4424.77002,4435.310059,4330.209961,4360.490234,4360.490234,545616900
2005/3/12,4046.419922,4083.409912,4011.209961,4050.77002,4050.77002,445465600,,2005/3/12,4353.72998,4392.169922,4295.700195,4327.180176,4327.180176,539340300
2005/3/19,4045.969971,4080.899902,4009.01001,4078.310059,4078.310059,296858800,,2005/3/19,4322.470215,4347.720215,4275.549805,4343.600098,4343.600098,372340600
2005/3/26,4056.429932,4097.069824,4043.899902,4080.080078,4080.080078,349270600,,2005/3/26,4331.959961,4393.200195,4308.919922,4373.529785,4373.529785,325515300
2005/4/2,4067.810059,4143.930176,4029.949951,4124.290039,4124.290039,494485200,,2005/4/2,4355.839844,4413.240234,4323.240234,4400.680176,4400.680176,414242100
2005/4/9,4107,4126.52002,4032.280029,4032.280029,4032.280029,495885600,,2005/4/9,4388.810059,4422.879883,4309.25,4312.25,4312.25,493156800
2005/4/16,3975.25,3985.800049,3930.629883,3980.179932,3980.179932,558049600,,2005/4/16,4266.27002,4266.27002,4159.950195,4223.040039,4223.040039,622639300
2005/4/23,3973.75,4000.120117,3882.419922,3911.709961,3911.709961,533747000,,2005/4/23,4214.970215,4249.859863,4157.509766,4184.839844,4184.839844,555365900
2005/4/30,3928.709961,4041.169922,3920.879883,4033.459961,4033.459961,354397000,,2005/4/30,4208.629883,4314.97998,4205.049805,4311.060059,4311.060059,394274000
2005/5/7,4028.51001,4035.649902,3977.110107,4017.889893,4017.889893,442414400,,2005/5/7,4305.689941,4306.319824,4232.399902,4275.700195,4275.700195,492172900
2005/5/14,3990.459961,4112.060059,3990.459961,4096.180176,4096.180176,453744200,,2005/5/14,4266.819824,4379.569824,4232.669922,4360.680176,4360.680176,465170900
2005/5/21,4113.330078,4142.540039,4083.530029,4131.830078,4131.830078,466196800,,2005/5/21,4383.02002,4453.009766,4374.490234,4444.709961,4444.709961,462665600
2005/5/28,4108.950195,4198.200195,4097.959961,4162.470215,4162.470215,420275400,,2005/5/28,4445.209961,4551.890137,4440.359863,4510.390137,4510.390137,459694000
2005/6/4,4159.870117,4195.100098,4139.419922,4184.100098,4184.100098,479144000,,2005/6/4,4514.589844,4601.049805,4490.120117,4586.100098,4586.100098,498289000
2005/6/11,4192.649902,4246.430176,4179.740234,4220.910156,4220.910156,546910200,,2005/6/11,4597.330078,4623.580078,4537.910156,4604.569824,4604.569824,681099900
2005/6/18,4213.399902,4244.839844,4182.669922,4199.870117,4199.870117,457941800,,2005/6/18,4601.990234,4637.339844,4560.490234,4566.47998,4566.47998,504190900
2005/6/25,4172.959961,4269.620117,4149.950195,4269.620117,4269.620117,504331400,,2005/6/25,4547.27002,4623.799805,4517.439941,4617.069824,4617.069824,490873500
2005/7/2,4276.709961,4300.310059,4089.27002,4300.310059,4300.310059,564009800,,2005/7/2,4620.859863,4636.959961,4444.939941,4597.970215,4597.970215,553689000
2005/7/9,4317.899902,4389.490234,4293.669922,4373.77002,4373.77002,521974600,,2005/7/9,4616.359863,4723.649902,4616.359863,4712.899902,4712.899902,523013800
2005/7/16,4381.189941,4465.899902,4357.5,4415.52002,4415.52002,564542600,,2005/7/16,4717.589844,4865.720215,4705.290039,4836.899902,4836.899902,547576900
2005/7/23,4423.22998,4483.470215,4403.02002,4451.740234,4451.740234,500553000,,2005/7/23,4843.689941,4913.02002,4819.419922,4886.5,4886.5,560272400
2005/7/30,4457.490234,4503.740234,4421.700195,4421.700195,4421.700195,416462400,,2005/7/30,4882.390137,4934.939941,4827.180176,4827.180176,4827.180176,496305900
2005/8/6,4437.149902,4527.109863,4433.02002,4476.47998,4476.47998,360526800,,2005/8/6,4837.049805,4990.569824,4827.299805,4937.330078,4937.330078,544410300
2005/8/13,4470.410156,4490.529785,4406.02002,4487.899902,4487.899902,310505200,,2005/8/13,4935.220215,4953.459961,4834.160156,4929.910156,4929.910156,455881900
2005/8/20,4490.140137,4498.040039,4342.700195,4342.700195,4342.700195,365890800,,2005/8/20,4933.740234,4954.410156,4783.799805,4783.799805,4783.799805,415624000
2005/8/27,4319.930176,4437.859863,4313.339844,4404.950195,4404.950195,453046000,,2005/8/27,4756.680176,4874.890137,4726.330078,4837.810059,4837.810059,449554300
2005/9/3,4404.810059,4498.439941,4404.810059,4491.680176,4491.680176,472227000,,2005/9/3,4853.600098,5020.470215,4850.529785,5005.930176,5005.930176,436334900
2005/9/10,4504.859863,4526.930176,4453.410156,4509.490234,4509.490234,539159400,,2005/9/10,5028.490234,5035.390137,4888.029785,4986.5,4986.5,616216000
2005/9/17,4486.209961,4536.990234,4424.200195,4477.200195,4477.200195,532463000,,2005/9/17,4928.140137,4967.310059,4827.859863,4882.580078,4882.580078,598147100
2005/9/24,4510.399902,4620.850098,4510.399902,4600.02002,4600.02002,501005800,,2005/9/24,4938.180176,5061.839844,4938.180176,5044.120117,5044.120117,527831400
2005/10/1,4610.009766,4651.109863,4514.740234,4528.790039,4528.790039,534854600,,2005/10/1,5060.990234,5138.02002,4980.620117,5007.77002,5007.77002,534768100
2005/10/8,4544.049805,4570.490234,4445.830078,4482.129883,4482.129883,485550200,,2005/10/8,5027.279785,5065.169922,4929.109863,4975.560059,4975.560059,524161900
2005/10/15,4498.509766,4507.350098,4354.390137,4366.52002,4366.52002,532268400,,2005/10/15,4987.660156,4999,4825.959961,4838.399902,4838.399902,551701400
2005/10/22,4371.950195,4441.75,4288.149902,4326.709961,4326.709961,563406200,,2005/10/22,4838.25,4930.890137,4762.75,4825.640137,4825.640137,506313400
2005/10/29,4373.040039,4506.27002,4373.040039,4498.700195,4498.700195,508851600,,2005/10/29,4854.589844,5013.950195,4854.589844,4995.240234,4995.240234,607931000
2005/11/5,4493.310059,4541.819824,4474.22998,4536.490234,4536.490234,480447600,,2005/11/5,4994.540039,5092.799805,4983.75,5090.75,5090.75,517616500
2005/11/12,4530.080078,4577.290039,4494.529785,4556.22998,4556.22998,521326000,,2005/11/12,5083.27002,5162.509766,5063.859863,5123.5,5123.5,575619000
2005/11/19,4563.049805,4611.129883,4556.240234,4600.47998,4600.47998,414517400,,2005/11/19,5140.350098,5204.140137,5127.069824,5194.27002,5194.27002,399340400
2005/11/26,4621.609863,4662.5,4551.279785,4662.5,4662.5,525506800,,2005/11/26,5218.279785,5307.990234,5155.339844,5307.990234,5307.990234,490544200
2005/12/3,4660.009766,4690.75,4623.22998,4661.009766,4661.009766,431938600,,2005/12/3,5303.919922,5309.930176,5222.240234,5282.129883,5282.129883,476277900
2005/12/10,4674.040039,4724.089844,4657.720215,4704.410156,4704.410156,570793600,,2005/12/10,5316.459961,5356.669922,5274.970215,5353.660156,5353.660156,550219700
2005/12/17,4705.620117,4768.939941,4674.180176,4757.740234,4757.740234,420278400,,2005/12/17,5342.930176,5425.620117,5322.830078,5419.049805,5419.049805,370988600
2005/12/24,4751.149902,4780.049805,4703.339844,4715.22998,4715.22998,160001400,,2005/12/24,5422.069824,5469.959961,5385.069824,5408.259766,5408.259766,151757800
2005/12/31,4731.919922,4867.149902,4727.089844,4867.149902,4867.149902,460890600,,2005/12/31,5410.240234,5537.580078,5409.279785,5536.319824,5536.319824,443155800
2006/1/7,4875.120117,4898.049805,4834.240234,4850.529785,4850.529785,650617200,,2006/1/7,5543.339844,5553.549805,5463.779785,5483.089844,5483.089844,579805700
2006/1/14,4844.129883,4864.759766,4730.379883,4773.47998,4773.47998,569935800,,2006/1/14,5464.97998,5515.259766,5344.52002,5349.02002,5349.02002,530375400
2006/1/21,4725,4956.600098,4719.330078,4956.600098,4956.600098,692877200,,2006/1/21,5311.899902,5650.950195,5290.490234,5647.419922,5647.419922,747377800
2006/1/28,4945.830078,5012.379883,4905.629883,4937.560059,4937.560059,669162800,,2006/1/28,5636.240234,5760.629883,5614.290039,5657.120117,5657.120117,575320900
2006/2/4,4949.839844,4963.689941,4875.799805,4910.819824,4910.819824,585388600,,2006/2/4,5667.180176,5745.490234,5598.049805,5701.470215,5701.470215,565469500
2006/2/11,4916.359863,5003.390137,4898.959961,5000,5000,543837200,,2006/2/11,5699.439941,5814.790039,5683.879883,5795.47998,5795.47998,552668600
2006/2/18,4981.310059,5073.950195,4971.25,5073.950195,5073.950195,556400200,,2006/2/18,5795.680176,5884.220215,5766.990234,5870.790039,5870.790039,473920300
2006/2/25,5082.129883,5085.200195,4966.709961,4989.149902,4989.149902,698832200,,2006/2/25,5888.810059,5916.799805,5691.209961,5721.459961,5721.459961,562982700
2006/3/4,5025.720215,5069.27002,4927.589844,5069.27002,5069.27002,653770600,,2006/3/4,5742.069824,5804.950195,5664.189941,5804.919922,5804.919922,590325700
2006/3/11,5094.22998,5171.379883,5085.740234,5141.080078,5141.080078,605562600,,2006/3/11,5820.740234,5947.430176,5807.609863,5882.379883,5882.379883,648420100
2006/3/18,5161.209961,5226.370117,5098.379883,5218.709961,5218.709961,681959600,,2006/3/18,5895.779785,5977.060059,5847.899902,5973.140137,5973.140137,612227800
2006/3/25,5212.390137,5247.310059,5134.339844,5220.850098,5220.850098,506296000,,2006/3/25,5972.149902,5993.899902,5863.069824,5970.080078,5970.080078,561025400
2006/4/1,5251.560059,5258.509766,5174.959961,5174.959961,5174.959961,592225600,,2006/4/1,5989.080078,6047.97998,5947.560059,5952.919922,5952.919922,510106800
2006/4/8,5170.049805,5197.410156,5058.350098,5102.620117,5102.620117,415502600,,2006/4/8,5951.080078,6004.709961,5860.5,5918.569824,5918.569824,407737100
2006/4/15,5097.560059,5252.379883,5073.509766,5252.379883,5252.379883,421956400,,2006/4/15,5915.109863,6108.689941,5866.850098,6094.75,6094.75,454346400
2006/4/22,5227.700195,5261.600098,5169.97998,5188.399902,5188.399902,581321800,,2006/4/22,6058.75,6121.950195,6003.910156,6009.890137,6009.890137,738148000
2006/4/29,5187.339844,5287.240234,5185.680176,5286.399902,5286.399902,454541600,,2006/4/29,6014.379883,6113.290039,5962.859863,6113.290039,6113.290039,564222600
2006/5/6,5297.5,5329.160156,5150.450195,5150.450195,5150.450195,706273800,,2006/5/6,6126.959961,6162.370117,5915.740234,5916.279785,5916.279785,758120400
2006/5/13,5130.529785,5137.430176,4841.77002,4944.569824,4944.569824,897161000,,2006/5/13,5893,5902.439941,5587.919922,5672.279785,5672.279785,883223100
2006/5/20,4934.109863,5045.089844,4798.810059,5045.089844,5045.089844,790950000,,2006/5/20,5653.850098,5788.470215,5513.430176,5788.359863,5788.359863,756179100
2006/5/27,5022.859863,5026.359863,4820.060059,4959.700195,4959.700195,620813800,,2006/5/27,5782.490234,5784.290039,5533.120117,5687.040039,5687.040039,657492700
2006/6/3,4960.160156,4970.509766,4684.339844,4768.180176,4768.180176,702814800,,2006/6/3,5685.560059,5691.689941,5383.279785,5464.080078,5464.080078,722064200
2006/6/10,4757.560059,4801.629883,4564.689941,4694.890137,4694.890137,974109800,,2006/6/10,5458.379883,5507.600098,5243.709961,5376.009766,5376.009766,819977500
2006/6/17,4722.620117,4838.540039,4678.370117,4817.629883,4817.629883,590586600,,2006/6/17,5388.830078,5580.819824,5382.580078,5529.740234,5529.740234,548541300
2006/6/24,4838.720215,4974.529785,4744.580078,4965.959961,4965.959961,592498400,,2006/6/24,5542.740234,5698.209961,5420.080078,5683.310059,5683.310059,481840700
2006/7/1,4967.069824,4985.839844,4902.569824,4953.709961,4953.709961,470664900,,2006/7/1,5688,5729.589844,5608.950195,5681.850098,5681.850098,374599600
2006/7/8,4939.200195,4989.290039,4780.790039,4780.790039,4780.790039,581814700,,2006/7/8,5678.109863,5711.040039,5422.220215,5422.220215,5422.220215,481799700
2006/7/15,4790.919922,4895.100098,4710.609863,4818.549805,4818.549805,563290500,,2006/7/15,5437.080078,5587.279785,5365.060059,5451.009766,5451.009766,574598900
2006/7/22,4827.069824,5030.779785,4826.169922,5028.509766,5028.509766,567654500,,2006/7/22,5460.120117,5708.330078,5460.120117,5705.419922,5705.419922,566694000
